time,x,y,z
198.95,-1162518.53653376,2718688.99402234,1696793.73068336
199,-1162553.38209016,2718667.43960662,1696799.67507187
199.05,-1162588.21624447,2718645.88681739,1696805.61517944
199.1,-1162623.0393234,2718624.33542642,1696811.55099295
199.15,-1162657.85104167,2718602.78560907,1696817.48249675
199.2,-1162692.65172499,2718581.23712036,1696823.4096725
199.25,-1162727.44102484,2718559.69021823,1696829.33252037
199.3,-1162762.21917896,2718538.14477072,1696835.25110449
199.35,-1162796.98595877,2718516.60085477,1696841.1653439
199.4,-1162831.74155657,2718495.05835075,1696847.0752737
199.45,-1162866.48603871,2718473.51721321,1696852.98085723
199.5,-1162901.21925616,2718451.97756176,1696858.88213987
199.55,-1162935.94119421,2718430.43937483,1696864.77910584
199.6,-1162970.65193117,2718408.90262282,1696870.67178243
199.65,-1163005.35142967,2718387.36730563,1696876.56010705
199.7,-1163040.03974156,2718365.83339502,1696882.44415559
199.75,-1163074.71690251,2718344.30083436,1696888.32389963
199.8,-1163109.38275838,2718322.76978464,1696894.19933218
199.85,-1163144.03740429,2718301.24017704,1696900.07049222
199.9,-1163178.68090113,2718279.7119608,1696905.93735929
199.95,-1163213.31324852,2718258.18507863,1696911.79993986
200,-1163247.93440669,2718236.6595914,1696917.65820378
200.05,-1163282.54430903,2718215.13561057,1696923.51220172
200.1,-1163317.14316282,2718193.61300014,1696929.36196445
200.15,-1163351.73069279,2718172.09183744,1696935.20743856
200.2,-1163386.30725676,2718150.57194739,1696941.04866155
200.25,-1163420.87267011,2718129.05348907,1696946.88563546
200.3,-1163455.42686921,2718107.53647857,1696952.71839436
200.35,-1163489.96996131,2718086.02088452,1696958.54695108
200.4,-1163524.50193375,2718064.50672455,1696964.37127075
200.45,-1163559.02283737,2718042.99388988,1696970.19138591
200.5,-1163593.53278931,2718021.48238151,1696976.00731398
200.55,-1163628.03154603,2717999.97241844,1696981.81905454
200.6,-1163662.51929166,2717978.46381643,1696987.62664553
200.65,-1163696.99588548,2717956.95669537,1696993.43005965
200.7,-1163731.46164364,2717935.45081537,1696999.22932721
200.75,-1163765.91627846,2717913.94640228,1697005.02444429
200.8,-1163800.35993254,2717892.44341582,1697010.81546269
200.85,-1163834.7925898,2717870.9418758,1697016.60237329
200.9,-1163869.21421275,2717849.44176255,1697022.38518157
200.95,-1163903.62497999,2717827.94300993,1697028.16389188
201,-1163938.02483009,2717806.44559875,1697033.93851972
201.05,-1163972.41368021,2717784.94972301,1697039.70908451
201.1,-1164006.79160999,2717763.45529832,1697045.47563017
201.15,-1164041.15867874,2717741.96221398,1697051.23813555
201.2,-1164075.51484884,2717720.47056867,1697056.99660208
201.25,-1164109.86024939,2717698.98030927,1697062.7510589
201.3,-1164144.19480889,2717677.49149396,1697068.50151823
201.35,-1164178.51840697,2717656.00416388,1697074.24799616
201.4,-1164212.831184,2717634.51829439,1697079.99050862
201.45,-1164247.13327967,2717613.03374011,1697085.72904663
201.5,-1164281.42454214,2717591.55065215,1697091.46360032
201.55,-1164315.70503211,2717570.06899499,1697097.19424012
201.6,-1164349.97479312,2717548.58877262,1697102.92096996
201.65,-1164384.2336372,2717527.11010369,1697108.64374404
201.7,-1164418.48187086,2717505.63276722,1697114.36261829
201.75,-1164452.71947063,2717484.15682042,1697120.07759557
201.8,-1164486.94636471,2717462.68229106,1697125.78866307
201.85,-1164521.16248429,2717441.20927882,1697131.49584977
201.9,-1164555.36785414,2717419.73775939,1697137.19917773
201.95,-1164589.56261996,2717398.26762177,1697142.89863986
202,-1164623.74686009,2717376.79882038,1697148.59422264
202.05,-1164657.92036805,2717355.33149038,1697154.28592412
202.1,-1164692.08332109,2717333.86557248,1697159.97380985
202.15,-1164726.23545669,2717312.40123066,1697165.65784711
202.2,-1164760.3771779,2717290.93820899,1697171.33804029
202.25,-1164794.50821376,2717269.47658898,1697177.01439349
202.3,-1164828.6286858,2717248.01635107,1697182.68690117
202.35,-1164862.738486,2717226.55763739,1697188.3555962
202.4,-1164896.83774248,2717205.10034297,1697194.02047053
202.45,-1164930.92641146,2717183.64444124,1697199.6815337
202.5,-1164965.00460015,2717162.18988316,1697205.33873647
202.55,-1164999.07218292,2717140.73673679,1697210.99212444
202.6,-1165033.12909707,2717119.28506498,1697216.64168993
202.65,-1165067.17550051,2717097.83479867,1697222.28744605
202.7,-1165101.21131981,2717076.38595006,1697227.92938958
202.75,-1165135.23667565,2717054.93842644,1697233.56753342
202.8,-1165169.25142495,2717033.49230422,1697239.20180045
202.85,-1165203.25560854,2717012.0475869,1697244.83224528
202.9,-1165237.24919359,2716990.60429236,1697250.45887701
202.95,-1165271.23232925,2716969.16231421,1697256.08172616
203,-1165305.20483805,2716947.72176101,1697261.70072162
203.05,-1165339.16687266,2716926.28249465,1697267.31585401
203.1,-1165373.11819174,2716904.84465399,1697272.92711374
203.15,-1165407.05890797,2716883.40826876,1697278.53454122
203.2,-1165440.98909062,2716861.97321692,1697284.13812603
203.25,-1165474.90874734,2716840.53944824,1697289.73784913
203.3,-1165508.81782705,2716819.10701046,1697295.3336645
203.35,-1165542.71637481,2716797.67589415,1697300.92565229
203.4,-1165576.60419825,2716776.24623652,1697306.51373696
203.45,-1165610.48142113,2716754.81793162,1697312.09795055
203.5,-1165644.34820651,2716733.3907922,1697317.67829587
203.55,-1165678.20432371,2716711.96498074,1697323.25473226
203.6,-1165712.04988593,2716690.54040495,1697328.82726939
203.65,-1165745.88468362,2716669.11727602,1697334.39584651
203.7,-1165779.70892277,2716647.69544539,1697339.96053013
203.75,-1165813.52254967,2716626.2748314,1697345.52129969
203.8,-1165847.3256548,2716604.85537914,1697351.07812738
203.85,-1165881.11803581,2716583.43728155,1697356.6309839
203.9,-1165914.89980047,2716562.02045717,1697362.17993642
203.95,-1165948.67083245,2716540.60489854,1697367.72492768
204,-1165982.43123951,2716519.1905473,1697373.26594838
204.05,-1166016.18111125,2716497.77736147,1697378.80297325
204.1,-1166049.9202583,2716476.36540655,1697384.33601658
204.15,-1166083.64866452,2716454.95478194,1697389.86504502
204.2,-1166117.3663683,2716433.54532975,1697395.39013763
204.25,-1166151.07355271,2716412.13699678,1697400.91123078
204.3,-1166184.77005476,2716390.72983473,1697406.4283027
204.35,-1166218.45584562,2716369.32383493,1697411.94135248
204.4,-1166252.13083925,2716347.91910396,1697417.45040103
204.45,-1166285.79520408,2716326.51548041,1697422.95545046
204.5,-1166319.44880146,2716305.11306656,1697428.45643062
204.55,-1166353.09184317,2716283.71171001,1697433.95340388
204.6,-1166386.72408219,2716262.31157801,1697439.44629544
204.65,-1166420.3455909,2716240.91254795,1697444.93517981
204.7,-1166453.95640326,2716219.51467849,1697450.42002598
204.75,-1166487.55647563,2716198.1179487,1697455.90079902
204.8,-1166521.14588628,2716176.72229372,1697461.37754516
204.85,-1166554.72466869,2716155.32770273,1697466.85023762
204.9,-1166588.29254401,2716133.93433632,1697472.31882443
204.95,-1166621.8497383,2716112.54201775,1697477.78341579
205,-1166655.39624456,2716091.1507883,1697483.24393854
205.05,-1166688.93206127,2716069.76063944,1697488.70040141
205.1,-1166722.45718021,2716048.37152514,1697494.15280233
205.15,-1166755.97156878,2716026.98352758,1697499.60115993
205.2,-1166789.47522844,2716005.59666876,1697505.04548136
205.25,-1166822.96813229,2715984.2108989,1697510.48574235
205.3,-1166856.45048964,2715962.82608963,1697515.92196074
205.35,-1166889.92205542,2715941.44238053,1697521.35412299
205.4,-1166923.38291703,2715920.05974167,1697526.78223307
205.45,-1166956.8331031,2715898.67812686,1697532.20632662
205.5,-1166990.2725377,2715877.2976196,1697537.62638674
205.55,-1167023.70134644,2715855.91812549,1697543.04241833
205.6,-1167057.11954548,2715834.53961857,1697548.45442584
205.65,-1167090.52702391,2715813.16219613,1697553.86240714
205.7,-1167123.92381149,2715791.78586269,1697559.26639914
205.75,-1167157.3100172,2715770.41057995,1697564.66641031
205.8,-1167190.68550273,2715749.03638131,1697570.06241213
205.85,-1167224.0505316,2715727.66309513,1697575.45444233
205.9,-1167257.40475972,2715706.2909047,1697580.84244581
205.95,-1167290.74846904,2715684.91971834,1697586.22651288
206,-1167324.08143263,2715663.54971253,1697591.60662131
206.05,-1167357.40396434,2715642.18062997,1697596.98279218
206.1,-1167390.71585709,2715620.8126288,1697602.35499008
206.15,-1167424.01716184,2715599.44562976,1697607.72325099
206.2,-1167457.3079305,2715578.07969441,1697613.08761063
206.25,-1167490.58806866,2715556.71488383,1697618.44806663
206.3,-1167523.85776697,2715535.35105111,1697623.80464454
206.35,-1167557.1170065,2715513.98817687,1697629.1573268
206.4,-1167590.36562507,2715492.62640919,1697634.50609578
206.45,-1167623.60382372,2715471.26568128,1697639.85100625
206.5,-1167656.83154954,2715449.90597738,1697645.19207062
206.55,-1167690.04878136,2715428.5473716,1697650.52928252
206.6,-1167723.25561129,2715407.18975434,1697655.86267867
206.65,-1167756.45194158,2715385.83318207,1697661.1922006
206.7,-1167789.63793574,2715364.4776563,1697666.51794193
206.75,-1167822.81351068,2715343.12318708,1697671.83990314
206.8,-1167855.97871253,2715321.76974726,1697677.15808795
206.85,-1167889.13349243,2715300.41737218,1697682.47246359
206.9,-1167922.27787965,2715279.06603182,1697687.78306499
206.95,-1167955.41202079,2715257.71572126,1697693.0899305
207,-1167988.53571355,2715236.36653293,1697698.39305943
207.05,-1168021.64910652,2715215.01842384,1697703.69244131
207.1,-1168054.75226008,2715193.67130062,1697708.98812415
207.15,-1168087.84507764,2715172.32521958,1697714.28005895
207.2,-1168120.9277199,2715150.98017452,1697719.5682819
207.25,-1168153.99995888,2715129.63628261,1697724.85283461
207.3,-1168187.06197806,2715108.29347301,1697730.13369279
207.35,-1168220.11387221,2715086.95161316,1697735.41088557
207.4,-1168253.1554339,2715065.61086807,1697740.68438025
207.45,-1168286.18688465,2715044.27110836,1697745.95422971
207.5,-1168319.20805601,2715022.93247748,1697751.22042084
207.55,-1168352.21903054,2715001.59493542,1697756.48298308
207.6,-1168385.21978615,2714980.25844172,1697761.74189836
207.65,-1168418.2105153,2714958.92293407,1697766.99718956
207.7,-1168451.19105041,2714937.58851293,1697772.24883712
207.75,-1168484.16150554,2714916.25512319,1697777.49689499
207.8,-1168517.12168358,2714894.92287865,1697782.74132993
207.85,-1168550.07178104,2714873.59166468,1697787.98216107
207.9,-1168583.01182551,2714852.26146809,1697793.2193583
207.95,-1168615.94176686,2714830.93226642,1697798.45295068
208,-1168648.86159012,2714809.60417619,1697803.68297021
208.05,-1168681.77125278,2714788.27719501,1697808.90938866
208.1,-1168714.67094712,2714766.95118352,1697814.13223313
208.15,-1168747.56044254,2714745.62624724,1697819.35144215
208.2,-1168780.44006209,2714724.30222268,1697824.56708368
208.25,-1168813.30946998,2714702.97936507,1697829.77911795
208.3,-1168846.16880143,2714681.65753553,1697834.98757831
208.35,-1168879.01810394,2714660.33672269,1697840.19245541
208.4,-1168911.85740804,2714639.01690093,1697845.39373633
208.45,-1168944.68661789,2714617.69812211,1697850.59138629
208.5,-1168977.50579262,2714596.38035877,1697855.78543399
208.55,-1169010.31488177,2714575.06369623,1697860.97595054
208.6,-1169043.1138907,2714553.74804182,1697866.16282129
208.65,-1169075.90284027,2714532.43341062,1697871.34609592
208.7,-1169108.68184714,2714511.11969251,1697876.5257639
208.75,-1169141.45070284,2714489.80705939,1697881.70182635
208.8,-1169174.20949566,2714468.49546918,1697886.87427614
208.85,-1169206.95829331,2714447.18484906,1697892.04313686
208.9,-1169239.69700492,2714425.87525513,1697897.20834421
208.95,-1169272.42572896,2714404.5665617,1697902.36991377
209,-1169305.14440424,2714383.25885479,1697907.52786883
209.05,-1169337.85294309,2714361.95219877,1697912.68219392
209.1,-1169370.55137207,2714340.64657445,1697917.83286961
209.15,-1169403.23982985,2714319.34183774,1697922.97990616
209.2,-1169435.91814544,2714298.0380661,1697928.1232641
209.25,-1169468.58651535,2714276.73519295,1697933.26297045
209.3,-1169501.24465423,2714255.43337533,1697938.39899837
209.35,-1169533.89271298,2714234.13254368,1697943.53136986
209.4,-1169566.53066115,2714212.83265092,1697948.66004587
209.45,-1169599.15853905,2714191.53361442,1697953.78501616
209.5,-1169631.77643571,2714170.23546326,1697958.90629999
209.55,-1169664.38412987,2714148.93830507,1697964.02388319
209.6,-1169696.98174727,2714127.64206051,1697969.13778278
209.65,-1169729.56910223,2714106.34679709,1697974.24792004
209.7,-1169762.14652838,2714085.05228217,1697979.3543684
209.75,-1169794.71373699,2714063.75871494,1697984.45705097
209.8,-1169827.27080472,2714042.46606312,1697989.55601932
209.85,-1169859.81769831,2714021.17432635,1697994.65124402
209.9,-1169892.35441922,2713999.88351115,1697999.74273245
209.95,-1169924.88105502,2713978.59345071,1698004.83044419
210,-1169957.39755355,2713957.30425133,1698009.91438234
210.05,-1169989.90385186,2713936.01598295,1698014.99455616
210.1,-1170022.39996192,2713914.72854349,1698020.07097571
210.15,-1170054.88579841,2713893.44203408,1698025.14360513
210.2,-1170087.36164355,2713872.15624011,1698030.2124867
210.25,-1170119.82722431,2713850.87133997,1698035.27753931
210.3,-1170152.28264062,2713829.58725123,1698040.33879106
210.35,-1170184.72780784,2713808.30403329,1698045.39626125
210.4,-1170217.16275163,2713787.02166234,1698050.44995237
210.45,-1170249.58751788,2713765.74006571,1698055.49983834
210.5,-1170282.0021054,2713744.45926885,1698060.54590197
210.55,-1170314.40657752,2713723.17923056,1698065.58817243
210.6,-1170346.80066588,2713701.90015539,1698070.62667137
210.65,-1170379.1845975,2713680.62184553,1698075.66134293
210.7,-1170411.55831696,2713659.34428141,1698080.69220366
210.75,-1170443.921834,2713638.06745717,1698085.71924706
210.8,-1170476.27508788,2713616.79141233,1698090.74244567
210.85,-1170508.61818553,2713595.51615583,1698095.76190817
210.9,-1170540.95096736,2713574.24174982,1698100.77753495
210.95,-1170573.27358609,2713552.96804898,1698105.78936791
211,-1170605.58600646,2713531.69509601,1698110.79736891
211.05,-1170637.88820228,2713510.42293189,1698115.80156596
211.1,-1170670.18023526,2713489.15151668,1698120.80199923
211.15,-1170702.46187973,2713467.88098116,1698125.79861982
211.2,-1170734.73350807,2713446.61107368,1698130.79145203
211.25,-1170766.99487041,2713425.34192318,1698135.78048688
211.3,-1170799.24609742,2713404.07348522,1698140.76573805
211.35,-1170831.48704478,2713382.80589147,1698145.74721
211.4,-1170863.71776395,2713361.53907573,1698150.72492293
211.45,-1170895.9383233,2713340.2729658,1698155.6988533
211.5,-1170928.14885401,2713319.00747214,1698160.6690412
211.55,-1170960.3491249,2713297.74279505,1698165.63542647
211.6,-1170992.53927994,2713276.47883644,1698170.5981052
211.65,-1171024.71910131,2713255.21573354,1698175.55700999
211.7,-1171056.88891032,2713233.9532863,1698180.51219733
211.75,-1171089.04861997,2713212.69151111,1698185.4636511
211.8,-1171121.19819725,2713191.43045298,1698190.41137618
211.85,-1171153.33762069,2713170.17020314,1698195.35540504
211.9,-1171185.46692078,2713148.91070061,1698200.29573675
211.95,-1171217.5861407,2713127.65190057,1698205.23237551
212,-1171249.69529183,2713106.39382505,1698210.16531322
212.05,-1171281.79450256,2713085.13636583,1698215.09457531
212.1,-1171313.88350092,2713063.87971938,1698220.02016635
212.15,-1171345.96238512,2713042.62381752,1698224.94209641
212.2,-1171378.03132808,2713021.36858968,1698229.86039574
212.25,-1171410.09026656,2713000.11404757,1698234.77504974
212.3,-1171442.13921782,2712978.86021928,1698239.68608315
212.35,-1171474.17816459,2712957.60710921,1698244.59348597
212.4,-1171506.20701054,2712936.35483605,1698249.4972873
212.45,-1171538.22594977,2712915.10323083,1698254.39750646
212.5,-1171570.23493783,2712893.852326,1698259.29412052
212.55,-1171602.23401064,2712872.6020895,1698264.1871448
212.6,-1171634.22307733,2712851.35264758,1698269.07660571
212.65,-1171666.20212907,2712830.1040306,1698273.96252142
212.7,-1171698.17134819,2712808.85606788,1698278.84491525
212.75,-1171730.1307003,2712787.60882017,1698283.72374982
212.8,-1171762.080132,2712766.36225768,1698288.59904123
212.85,-1171794.01967584,2712745.11648863,1698293.47080034
212.9,-1171825.94936966,2712723.87146116,1698298.33908114
212.95,-1171857.86915484,2712702.62722076,1698303.20386699
213,-1171889.7792108,2712681.3836041,1698308.06517838
213.05,-1171921.67938977,2712660.14076617,1698312.92298835
213.1,-1171953.56986152,2712638.89858878,1698317.77731806
213.15,-1171985.45035995,2712617.65730108,1698322.62819874
213.2,-1172017.32112228,2712596.41671756,1698327.47562916
213.25,-1172049.18213232,2712575.17683472,1698332.31961034
213.3,-1172081.03337539,2712553.93764613,1698337.16012916
213.35,-1172112.87494839,2712532.69914541,1698341.99721283
213.4,-1172144.70675953,2712511.46145481,1698346.83089125
213.45,-1172176.52876845,2712490.22451921,1698351.66114368
213.5,-1172208.34107391,2712468.98831499,1698356.48798271
213.55,-1172240.14378986,2712447.7527608,1698361.31142863
213.6,-1172271.93677031,2712426.51795262,1698366.13144247
213.65,-1172303.71995501,2712405.28396442,1698370.94806342
213.7,-1172335.49351539,2712384.05070512,1698375.76131593
213.75,-1172367.25741322,2712362.81815956,1698380.57117393
213.8,-1172399.01170396,2712341.58629465,1698385.37764227
213.85,-1172430.75631986,2712320.35517276,1698390.18072246
213.9,-1172462.49119904,2712299.12487037,1698394.98042964
213.95,-1172494.21647745,2712277.89528112,1698399.77677928
214,-1172525.93208479,2712256.66642666,1698404.56973763
214.05,-1172557.63820895,2712235.43820039,1698409.35934932
214.1,-1172589.33461571,2712214.21075842,1698414.14555062
214.15,-1172621.02135555,2712192.98410854,1698418.92842156
214.2,-1172652.69847964,2712171.75817303,1698423.70793332
214.25,-1172684.36606178,2712150.53290258,1698428.48408752
214.3,-1172716.02405266,2712129.30834812,1698433.25686779
214.35,-1172747.67238744,2712108.08451136,1698438.02625935
214.4,-1172779.31116319,2712086.86139331,1698442.79230037
214.45,-1172810.94021309,2712065.63906799,1698447.55496716
214.5,-1172842.55978607,2712044.41737651,1698452.31427309
214.55,-1172874.16971988,2712023.19642941,1698457.07022156
214.6,-1172905.77009586,2712001.97615247,1698461.82276126
214.65,-1172937.36075731,2711980.75665277,1698466.57192811
214.7,-1172968.94191962,2711959.53782321,1698471.31775637
214.75,-1173000.51343171,2711938.31973158,1698476.06018123
214.8,-1173032.07539133,2711917.10225835,1698480.79923932
214.85,-1173063.62768545,2711895.88550232,1698485.53486541
214.9,-1173095.17034268,2711874.66949215,1698490.2671132
214.95,-1173126.70341608,2711853.45417925,1698494.99599022
215,-1173158.2268334,2711832.23955007,1698499.72144555
215.05,-1173189.74068927,2711811.02556055,1698504.44348914
215.1,-1173221.24495224,2711789.81219384,1698509.16212292
215.15,-1173252.73958015,2711768.59952213,1698513.87733906
215.2,-1173284.2244716,2711747.38762799,1698518.58914707
215.25,-1173315.69978366,2711726.17638104,1698523.29754361
215.3,-1173347.16541835,2711704.96575823,1698528.00247033
215.35,-1173378.62147737,2711683.75574954,1698532.70398118
215.4,-1173410.06786282,2711662.5464098,1698537.40201681
215.45,-1173441.50464331,2711641.33773128,1698542.09664566
215.5,-1173472.93163366,2711620.12973708,1698546.78779335
215.55,-1173504.34904313,2711598.92234614,1698551.47549293
215.6,-1173535.75680908,2711577.7155098,1698556.15972214
215.65,-1173567.1548547,2711556.50936645,1698560.84045964
215.7,-1173598.5431855,2711535.30388403,1698565.51774704
215.75,-1173629.92185505,2711514.09899653,1698570.1915432
215.8,-1173661.29083269,2711492.89472741,1698574.86184495
215.85,-1173692.65012946,2711471.69103005,1698579.5286312
215.9,-1173723.99974144,2711450.4879027,1698584.19191077
215.95,-1173755.33957914,2711429.28544114,1698588.8517078
216,-1173786.66968291,2711408.08361966,1698593.50802161
216.05,-1173817.99007714,2711386.88239147,1698598.16079948
216.1,-1173849.30080835,2711365.68160768,1698602.81004697
216.15,-1173880.60168362,2711344.48150745,1698607.45574064
216.2,-1173911.89291901,2711323.28197082,1698612.09794812
216.25,-1173943.17428528,2711302.08310497,1698616.73662244
216.3,-1173974.44602442,2711280.88473479,1698621.37177181
216.35,-1174005.70793471,2711259.68697611,1698626.00336672
216.4,-1174036.96009636,2711238.48976436,1698630.63138913
216.45,-1174068.20251012,2711217.29309952,1698635.255907
216.5,-1174099.43495123,2711196.09710403,1698639.87683511
216.55,-1174130.65783957,2711174.90151663,1698644.49426602
216.6,-1174161.87090857,2711153.70649121,1698649.10810525
216.65,-1174193.07414778,2711132.5119992,1698653.71837178
216.7,-1174224.26762109,2711111.31809875,1698658.32511006
216.75,-1174255.45137315,2711090.12470152,1698662.92830943
216.8,-1174286.62526028,2711068.93188458,1698667.52793339
216.85,-1174317.78945974,2711047.73950333,1698672.12401426
216.9,-1174348.94372589,2711026.54772946,1698676.71644719
216.95,-1174380.08830826,2711005.35643866,1698681.30531703
217,-1174411.22303697,2710984.16567944,1698685.89056115
217.05,-1174442.34797224,2710962.97545022,1698690.47224085
217.1,-1174473.46313795,2710941.78567614,1698695.05030401
217.15,-1174504.56844829,2710920.59640535,1698699.62472125
217.2,-1174535.66414883,2710899.40758384,1698704.1955702
217.25,-1174566.74999644,2710878.21928562,1698708.76281915
217.3,-1174597.82616964,2710857.03141967,1698713.32651515
217.35,-1174628.89250302,2710835.8440364,1698717.88660266
217.4,-1174659.94909802,2710814.6570462,1698722.44311747
217.45,-1174690.99603729,2710793.47054109,1698726.99604923
217.5,-1174722.03313292,2710772.28457361,1698731.54541729
217.55,-1174753.06041747,2710751.09911027,1698736.09119559
217.6,-1174784.07805163,2710729.91399963,1698740.63341129
217.65,-1174815.08583766,2710708.72939107,1698745.17201359
217.7,-1174846.08404419,2710687.54514947,1698749.7070352
217.75,-1174877.07239746,2710666.36153326,1698754.23849686
217.8,-1174908.05099052,2710645.17837502,1698758.76640444
217.85,-1174939.01978117,2710623.99570579,1698763.29069288
217.9,-1174969.97890988,2710602.81343025,1698767.81140328
217.95,-1175000.92839343,2710581.63163241,1698772.32850737
218,-1175031.86803089,2710560.4503235,1698776.84198767
218.05,-1175062.79794424,2710539.26956196,1698781.35188597
218.1,-1175093.71823073,2710518.08921677,1698785.85825021
218.15,-1175124.62881755,2710496.90930477,1698790.36100225
218.2,-1175155.52976255,2710475.72985373,1698794.86020824
218.25,-1175186.42110294,2710454.55080965,1698799.35584475
218.3,-1175217.30261853,2710433.37230981,1698803.84794531
218.35,-1175248.17460744,2710412.19421041,1698808.33649543
218.4,-1175279.03687199,2710391.01662049,1698812.82148834
218.45,-1175309.88959268,2710369.83935678,1698817.30292581
218.5,-1175340.73267094,2710348.66265531,1698821.78080397
218.55,-1175371.56611841,2710327.48643559,1698826.25518641
218.6,-1175402.39001513,2710306.31064619,1698830.72604263
218.65,-1175433.20435495,2710285.13528029,1698835.19337572
218.7,-1175464.00906128,2710263.96039372,1698839.65720285
218.75,-1175494.80423958,2710242.7859663,1698844.11749619
218.8,-1175525.58984256,2710221.61204458,1698848.57429429
218.85,-1175556.36584691,2710200.4386026,1698853.02759926
218.9,-1175587.13228968,2710179.26559664,1698857.4773899
218.95,-1175617.88928426,2710158.09306776,1698861.92370642
219,-1175648.63682025,2710136.92092228,1698866.3665456
219.05,-1175679.37471138,2710115.74939286,1698870.8059387
219.1,-1175710.10322503,2710094.57828345,1698875.24188019
219.15,-1175740.82213913,2710073.40771947,1698879.67434114
219.2,-1175771.53178106,2710052.23751609,1698884.10335463
219.25,-1175802.2318711,2710031.0678698,1698888.52890814
219.3,-1175832.92250038,2710009.8986915,1698892.95104096
219.35,-1175863.60366583,2709988.73008179,1698897.36976864
219.4,-1175894.2754348,2709967.56193772,1698901.78507318
219.45,-1175924.9378923,2709946.39423015,1698906.19698123
219.5,-1175955.5909689,2709925.22693568,1698910.60545646
219.55,-1175986.23461589,2709904.06024542,1698915.01057034
219.6,-1176016.86885493,2709882.89414458,1698919.41230608
219.65,-1176047.49378109,2709861.72843805,1698923.81069851
219.7,-1176078.10936092,2709840.56326404,1698928.2057124
219.75,-1176108.71569456,2709819.39851686,1698932.59733884
219.8,-1176139.31261969,2709798.23438456,1698936.98564624
219.85,-1176169.90025236,2709777.07079645,1698941.37062652
219.9,-1176200.4784973,2709755.90775748,1698945.75227549
219.95,-1176231.0476612,2709734.74510619,1698950.13061208
220,-1176261.60746281,2709713.58300139,1698954.5056115
220.05,-1176292.15807973,2709692.42140731,1698958.87732724
220.1,-1176322.69931412,2709671.26047716,1698963.24573933
220.15,-1176353.23139844,2709650.09999896,1698967.61087275
220.2,-1176383.75419537,2709628.94004539,1698971.97271142
220.25,-1176414.26785222,2709607.78058571,1698976.33125923
220.3,-1176444.77223675,2709586.62167972,1698980.68654217
220.35,-1176475.2673767,2709565.46341267,1698985.03856458
220.4,-1176505.75335785,2709544.30564461,1698989.38734014
220.45,-1176536.23024073,2709523.14830624,1698993.73284022
220.5,-1176566.69795199,2709501.99153824,1698998.07508469
220.55,-1176597.15649949,2709480.83531052,1699002.41409535
220.6,-1176627.60574138,2709459.67974821,1699006.74984284
220.65,-1176658.04588194,2709438.5246843,1699011.08236417
220.7,-1176688.47699924,2709417.37010048,1699015.41166511
220.75,-1176718.89889803,2709396.21607922,1699019.73769825
220.8,-1176749.31167355,2709375.06255427,1699024.06050186
220.85,-1176779.71535379,2709353.90966702,1699028.380091
220.9,-1176810.10980382,2709332.75737922,1699032.6964918
220.95,-1176840.49516989,2709311.60554811,1699037.00962427
221,-1176870.87154059,2709290.45422591,1699041.31953846
221.05,-1176901.23872366,2709269.30348126,1699045.62620834
221.1,-1176931.59675596,2709248.15333533,1699049.92965899
221.15,-1176961.94567262,2709227.00374732,1699054.22989827
221.2,-1176992.28551634,2709205.85469446,1699058.52690865
221.25,-1177022.61630691,2709184.70611996,1699062.82068121
221.3,-1177052.93800542,2709163.55808094,1699067.11119799
221.35,-1177083.25056106,2709142.41064793,1699071.39852511
221.4,-1177113.55391429,2709121.26385517,1699075.68260008
221.45,-1177143.84832776,2709100.11750902,1699079.96345397
221.5,-1177174.13356631,2709078.97171765,1699084.24103344
221.55,-1177204.40984811,2709057.82638785,1699088.5153916
221.6,-1177234.67686633,2709036.68169367,1699092.78647792
221.65,-1177264.93478421,2709015.53761311,1699097.05431111
221.7,-1177295.18360016,2708994.39403568,1699101.31887821
221.75,-1177325.42350032,2708973.25083137,1699105.58019825
221.8,-1177355.65416975,2708952.10826692,1699109.83822829
221.85,-1177385.87573651,2708930.96623564,1699114.09297388
221.9,-1177416.08808743,2708909.82486519,1699118.34443235
221.95,-1177446.29135988,2708888.68395466,1699122.59261519
222,-1177476.48564036,2708867.54350314,1699126.8374985
222.05,-1177506.67083043,2708846.40352507,1699131.07906646
222.1,-1177536.84680054,2708825.26416349,1699135.31728619
222.15,-1177567.01361501,2708804.12538693,1699139.55223268
222.2,-1177597.17140739,2708782.9870211,1699143.78384462
222.25,-1177627.32002701,2708761.84920588,1699148.01210449
222.3,-1177657.45956197,2708740.71181713,1699152.23699549
222.35,-1177687.58993439,2708719.57496657,1699156.45852754
222.4,-1177717.71108882,2708698.43872171,1699160.67671827
222.45,-1177747.82320897,2708677.3028839,1699164.89153318
222.5,-1177777.92624035,2708656.1674562,1699169.10294632
222.55,-1177808.02008252,2708635.03254191,1699173.31097597
222.6,-1177838.10480549,2708613.89814029,1699177.51559542
222.65,-1177868.18029799,2708592.7642761,1699181.71680644
222.7,-1177898.2466808,2708571.63083256,1699185.91462051
222.75,-1177928.30389988,2708550.49786567,1699190.10898882
222.8,-1177958.35196639,2708529.36535012,1699194.2999234
222.85,-1177988.39098863,2708508.23324145,1699198.48743991
222.9,-1178018.420656,2708487.10175771,1699202.67150919
222.95,-1178048.44128694,2708465.9706375,1699206.85213318
223,-1178078.45264153,2708444.83999267,1699211.02928027
223.05,-1178108.45489271,2708423.70969619,1699215.20294572
223.1,-1178138.44793811,2708402.5798776,1699219.37310952
