Time,x,y,z
205.95,-2481169.2932264,2321580.0435331,-270880.621146028
206,-2481185.99634652,2321557.6672718,-270882.517461677
206.05,-2481202.68932202,2321535.29529125,-270884.412638109
206.1,-2481219.37199402,2321512.9278161,-270886.306675424
206.15,-2481236.04442273,2321490.56474548,-270888.199535459
206.2,-2481252.70668313,2321468.20612102,-270890.091237908
206.25,-2481269.3586781,2321445.85207044,-270891.981767363
206.3,-2481286.00057562,2321423.50235614,-270893.871128811
206.35,-2481302.63235485,2321401.15695548,-270895.759319933
206.4,-2481319.25389207,2321378.81607909,-270897.646342601
206.45,-2481335.86533845,2321356.47962607,-270899.532215697
206.5,-2481352.46670578,2321334.14755232,-270901.416899326
206.55,-2481369.05793924,2321311.81998468,-270903.300419219
206.6,-2481385.63914251,2321289.49676096,-270905.182742666
206.65,-2481402.21023409,2321267.17793921,-270907.063895627
206.7,-2481418.7713466,2321244.86353013,-270908.943877009
206.75,-2481435.32244143,2321222.55354902,-270910.822653446
206.8,-2481451.86355995,2321200.24794495,-270912.700231514
206.85,-2481468.39464407,2321177.94677042,-270914.57662992
206.9,-2481484.9157216,2321155.65000386,-270916.451821665
206.95,-2481501.42695536,2321133.35756329,-270918.32583956
207,-2481517.92816986,2321111.06964809,-270920.198631481
207.05,-2481534.41950222,2321088.78612161,-270922.070254594
207.1,-2481550.9009647,2321066.50693267,-270923.940659612
207.15,-2481567.37251572,2321044.23210473,-270925.809865389
207.2,-2481583.83426879,2321021.96161174,-270927.677912254
207.25,-2481600.28609076,2320999.6956588,-270929.544712927
207.3,-2481616.72810746,2320977.4340945,-270931.410339852
207.35,-2481633.16039852,2320955.17675153,-270933.274758206
207.4,-2481649.58279089,2320932.9238794,-270935.137968576
207.45,-2481665.9954626,2320910.67528595,-270936.999975051
207.5,-2481682.39832019,2320888.43114516,-270938.860771231
207.55,-2481698.79141189,2320866.19142192,-270940.720354218
207.6,-2481715.17473474,2320843.95604894,-270942.578712117
207.65,-2481731.54844157,2320821.72489848,-270944.435887225
207.7,-2481747.91236739,2320799.49816775,-270946.291861204
207.75,-2481764.26663824,2320777.275756,-270948.146619528
207.8,-2481780.61113681,2320755.05779983,-270950.000147
207.85,-2481796.9459633,2320732.84416774,-270951.852469469
207.9,-2481813.2711453,2320710.63480293,-270953.70361788
207.95,-2481829.58664557,2320688.42972118,-270955.553537578
208,-2481845.89249567,2320666.229039,-270957.40224371
208.05,-2481862.18864529,2320644.03276489,-270959.249738858
208.1,-2481878.47522402,2320621.84071285,-270961.096030562
208.15,-2481894.75205329,2320599.6530373,-270962.941107829
208.2,-2481911.01937632,2320577.46949643,-270964.784994163
208.25,-2481927.27697563,2320555.29042472,-270966.627675195
208.3,-2481943.52493882,2320533.11566099,-270968.469128203
208.35,-2481959.76329606,2320510.9451738,-270970.30937723
208.4,-2481975.99206728,2320488.77891606,-270972.148435775
208.45,-2481992.21113406,2320466.61700054,-270973.986309905
208.5,-2482008.42060424,2320444.45933127,-270975.822991934
208.55,-2482024.62044541,2320422.30607441,-270977.658437332
208.6,-2482040.810611,2320400.15708346,-270979.492702256
208.65,-2482056.99116564,2320378.01235645,-270981.32576252
208.7,-2482073.16213015,2320355.87179139,-270983.157633806
208.75,-2482089.32337638,2320333.73562488,-270984.988292087
208.8,-2482105.47500381,2320311.60373715,-270986.817765333
208.85,-2482121.61702141,2320289.47608673,-270988.646035352
208.9,-2482137.74934985,2320267.35272727,-270990.473135657
208.95,-2482153.87206562,2320245.23349299,-270992.299046693
209,-2482169.98511804,2320223.1185261,-270994.123757545
209.05,-2482186.08847628,2320201.00787932,-270995.947267594
209.1,-2482202.18210422,2320178.90156554,-270997.769596373
209.15,-2482218.26613726,2320156.79934918,-270999.590739022
209.2,-2482234.34038308,2320134.70141294,-271001.410682209
209.25,-2482250.40504973,2320112.60757045,-271003.229464993
209.3,-2482266.45988655,2320090.51811491,-271005.047045286
209.35,-2482282.5050448,2320068.43289258,-271006.863444612
209.4,-2482298.54044259,2320046.35189214,-271008.678661389
209.45,-2482314.56608814,2320024.27502165,-271010.492688175
209.5,-2482330.58208661,2320002.2022572,-271012.305561156
209.55,-2482346.58826006,2319980.13379816,-271014.117236658
209.6,-2482362.5847094,2319958.0695182,-271015.927724957
209.65,-2482378.57128237,2319936.00950701,-271017.737033439
209.7,-2482394.54818473,2319913.95349455,-271019.545157828
209.75,-2482410.51521187,2319891.90172919,-271021.352111589
209.8,-2482426.47245521,2319869.85415396,-271023.157874671
209.85,-2482442.41986313,2319847.8107842,-271024.962455566
209.9,-2482458.35743389,2319825.7716357,-271026.765851688
209.95,-2482474.28520338,2319803.73648891,-271028.568066532
210,-2482490.20312127,2319781.70549582,-271030.369117575
210.05,-2482506.11116624,2319759.67873677,-271032.168997757
210.1,-2482522.0093647,2319737.65608249,-271033.967662921
210.15,-2482537.89762533,2319715.63767587,-271035.765144691
210.2,-2482553.77612469,2319693.62324947,-271037.561448041
210.25,-2482569.64468066,2319671.61300787,-271039.356588347
210.3,-2482585.50335373,2319649.60686199,-271041.150554271
210.35,-2482601.35210011,2319627.60490292,-271042.943316812
210.4,-2482617.19094485,2319605.60709059,-271044.734875748
210.45,-2482633.01986021,2319583.61337222,-271046.525242822
210.5,-2482648.83889185,2319561.62371265,-271048.314441553
210.55,-2482664.64804693,2319539.63811052,-271050.10246019
210.6,-2482680.44721029,2319517.65681498,-271051.889244879
210.65,-2482696.23648007,2319495.67955542,-271053.67486104
210.7,-2482712.01580003,2319473.70635854,-271055.459262802
210.75,-2482727.78516452,2319451.73722264,-271057.242457316
210.8,-2482743.5445605,2319429.77215578,-271059.024455434
210.85,-2482759.29408552,2319407.8112015,-271060.80522185
210.9,-2482775.03362058,2319385.85440235,-271062.584790039
210.95,-2482790.7632454,2319363.90161344,-271064.363135672
211,-2482806.48292822,2319341.95286907,-271066.140290771
211.05,-2482822.19265591,2319320.00824043,-271067.916237988
211.1,-2482837.89253361,2319298.06763108,-271069.690956583
211.15,-2482853.58234861,2319276.13127285,-271071.464438015
211.2,-2482869.26234822,2319254.19880698,-271073.236726775
211.25,-2482884.93239827,2319232.27040119,-271075.007770949
211.3,-2482900.5925588,2319210.34601157,-271076.777599852
211.35,-2482916.24277968,2319188.42577783,-271078.546199069
211.4,-2482931.88308184,2319166.50964302,-271080.31354854
211.45,-2482947.5134655,2319144.59753727,-271082.079668201
211.5,-2482963.13408036,2319122.68929212,-271083.84454822
211.55,-2482978.74472675,2319100.78519171,-271085.608214816
211.6,-2482994.34556028,2319078.88510366,-271087.370615759
211.65,-2483009.93641622,2319056.98920398,-271089.13176336
211.7,-2483025.51751355,2319035.09722564,-271090.891674642
211.75,-2483041.08877729,2319013.20921445,-271092.650330303
211.8,-2483056.65021053,2318991.32520655,-271094.407730015
211.85,-2483072.20181745,2318969.44531681,-271096.16387538
211.9,-2483087.74362529,2318947.56946051,-271097.918755963
211.95,-2483103.27566101,2318925.69758132,-271099.67236947
212,-2483118.79790867,2318903.82971938,-271101.424736388
212.05,-2483134.31047812,2318881.96571458,-271103.175849737
212.1,-2483149.81320618,2318860.10584262,-271104.925664378
212.15,-2483165.30616194,2318838.25000563,-271106.674188387
212.2,-2483180.78945118,2318816.39811426,-271108.421446124
212.25,-2483196.26306836,2318794.55014677,-271110.167425764
212.3,-2483211.72700507,2318772.70617178,-271111.912126709
212.35,-2483227.18127659,2318750.86616165,-271113.655550998
212.4,-2483242.62582297,2318729.03029401,-271115.397680703
212.45,-2483258.06077292,2318707.19834512,-271117.138518329
212.5,-2483273.48610206,2318685.37033829,-271118.878075527
212.55,-2483288.90181525,2318663.5462611,-271120.616343082
212.6,-2483304.30791615,2318641.72623186,-271122.3533107
212.65,-2483319.7043976,2318619.9103031,-271124.088972284
212.7,-2483335.09138922,2318598.09824621,-271125.823321226
212.75,-2483350.46882221,2318576.29015645,-271127.556396676
212.8,-2483365.83670689,2318554.48597827,-271129.288149865
212.85,-2483381.19504851,2318532.68585107,-271131.018630645
212.9,-2483396.54394669,2318510.88967156,-271132.747791754
212.95,-2483411.88332148,2318489.09753597,-271134.475638813
213,-2483427.21330021,2318467.30922267,-271136.202169151
213.05,-2483442.53376686,2318445.5249405,-271137.927401316
213.1,-2483457.84488511,2318423.7444758,-271139.651346153
213.15,-2483473.14647637,2318401.96818206,-271141.373953159
213.2,-2483488.4386887,2318380.19579883,-271143.095253774
213.25,-2483503.72152579,2318358.42731161,-271144.815238531
213.3,-2483518.99495867,2318336.66272658,-271146.533908724
213.35,-2483534.25907855,2318314.9020051,-271148.251283295
213.4,-2483549.5138641,2318293.14529019,-271149.967347144
213.45,-2483564.75922556,2318271.39258056,-271151.682076392
213.5,-2483579.99528582,2318249.6437731,-271153.395495465
213.55,-2483595.22210407,2318227.89878135,-271155.107605958
213.6,-2483610.43957134,2318206.15773126,-271156.818412828
213.65,-2483625.6476945,2318184.42070341,-271158.527888002
213.7,-2483640.84658729,2318162.68757149,-271160.236051448
213.75,-2483656.03617589,2318140.95835856,-271161.942900743
213.8,-2483671.21654218,2318119.23296875,-271163.648443315
213.85,-2483686.38762126,2318097.51151202,-271165.352673067
213.9,-2483701.54940578,2318075.79406638,-271167.055581427
213.95,-2483716.7019896,2318054.08048614,-271168.757173465
214,-2483731.8452771,2318032.37083819,-271170.457453533
214.05,-2483746.97943676,2318010.66494426,-271172.156426554
214.1,-2483762.10428849,2317988.96301354,-271173.854102281
214.15,-2483777.21991905,2317967.26505067,-271175.550442603
214.2,-2483792.32630238,2317945.5709956,-271177.245461734
214.25,-2483807.42353806,2317923.88072095,-271178.93917126
214.3,-2483822.51154651,2317902.19433311,-271180.631582954
214.35,-2483837.59030175,2317880.51182012,-271182.322680353
214.4,-2483852.65986911,2317858.83318847,-271184.012476736
214.45,-2483867.72014358,2317837.15853842,-271185.70094666
214.5,-2483882.77127131,2317815.48765885,-271187.38812595
214.55,-2483897.81319094,2317793.82066862,-271189.073984414
214.6,-2483912.84588026,2317772.1575026,-271190.758569116
214.65,-2483927.86929137,2317750.49829076,-271192.441824996
214.7,-2483942.88356669,2317728.84288616,-271194.123777328
214.75,-2483957.88856407,2317707.19139497,-271195.804437917
214.8,-2483972.88437267,2317685.54366194,-271197.483772603
214.85,-2483987.87086208,2317663.89983244,-271199.161823122
214.9,-2484002.84813359,2317642.25988726,-271200.838571056
214.95,-2484017.81619781,2317620.62379065,-271202.514014335
215,-2484032.77494864,2317598.99156612,-271204.188155816
215.05,-2484047.72446598,2317577.36312963,-271205.861011882
215.1,-2484062.66475575,2317555.73844306,-271207.532560109
215.15,-2484077.59576197,2317534.1176217,-271209.202817274
215.2,-2484092.51742704,2317512.50078166,-271210.871764119
215.25,-2484107.42986279,2317490.88772513,-271212.539420376
215.3,-2484122.33294473,2317469.27846683,-271214.205779508
215.35,-2484137.22676522,2317447.67298715,-271215.870839783
215.4,-2484152.1112754,2317426.07130632,-271217.534627148
215.45,-2484166.98650765,2317404.47346857,-271219.197114485
215.5,-2484181.85230268,2317382.87952486,-271220.858287878
215.55,-2484196.70883681,2317361.2893174,-271222.518181394
215.6,-2484211.55602834,2317339.70283215,-271224.176765059
215.65,-2484226.39383435,2317318.12021782,-271225.834077857
215.7,-2484241.22228383,2317296.54144407,-271227.49007605
215.75,-2484256.04134834,2317274.96645749,-271229.144789509
215.8,-2484270.85105729,2317253.39523621,-271230.798216607
215.85,-2484285.65134683,2317231.82778377,-271232.450360147
215.9,-2484300.44226893,2317210.26404788,-271234.101210638
215.95,-2484315.22375285,2317188.70419102,-271235.750747842
216,-2484329.99583321,2317167.14816486,-271237.398979824
216.05,-2484344.75847283,2317145.59592411,-271239.045940526
216.1,-2484359.51172137,2317124.04727396,-271240.691585717
216.15,-2484374.25543035,2317102.50253491,-271242.335945254
216.2,-2484388.98977545,2317080.96153786,-271243.979012826
216.25,-2484403.71461282,2317059.42441424,-271245.620767175
216.3,-2484418.43005983,2317037.89095824,-271247.26123856
216.35,-2484433.13598098,2317016.36132896,-271248.900407578
216.4,-2484447.83243294,2316994.83541454,-271250.538298169
216.45,-2484462.51942899,2316973.31325712,-271252.174856449
216.5,-2484477.19676026,2316951.79504535,-271253.810099883
216.55,-2484491.86479879,2316930.28035422,-271255.444035799
216.6,-2484506.52327034,2316908.76945118,-271257.076683149
216.65,-2484521.17220455,2316887.26228313,-271258.708010519
216.7,-2484535.8116648,2316865.75891303,-271260.338034604
216.75,-2484550.44166137,2316844.25924203,-271261.966747936
216.8,-2484565.06209276,2316822.76336988,-271263.594146828
216.85,-2484579.67307004,2316801.27112228,-271265.22022583
216.9,-2484594.2743928,2316779.78270842,-271266.845028729
216.95,-2484608.86628058,2316758.29793674,-271268.468548668
217,-2484623.44854789,2316736.81693147,-271270.090779522
217.05,-2484638.02129365,2316715.33966268,-271271.711698624
217.1,-2484652.5844997,2316693.86603341,-271273.331327778
217.15,-2484667.13809157,2316672.39611414,-271274.949671685
217.2,-2484681.68226335,2316650.92981177,-271276.566756052
217.25,-2484696.21686978,2316629.46722828,-271278.182527779
217.3,-2484710.74201765,2316608.00826685,-271279.796991998
217.35,-2484725.25756318,2316586.55301705,-271281.410139691
217.4,-2484739.76362987,2316565.10132137,-271283.021951155
217.45,-2484754.26023918,2316543.65328899,-271284.632508915
217.5,-2484768.74728852,2316522.20901931,-271286.241735053
217.55,-2484783.22479037,2316500.76845447,-271287.849651285
217.6,-2484797.69284664,2316479.33141058,-271289.456246085
217.65,-2484812.15130362,2316457.89808809,-271291.061532439
217.7,-2484826.60037304,2316436.46825731,-271292.665549206
217.75,-2484841.03987071,2316415.04229839,-271294.268262752
217.8,-2484855.46988804,2316393.6199724,-271295.86964185
217.85,-2484869.8903111,2316372.20136321,-271297.46973218
217.9,-2484884.30130478,2316350.78628474,-271299.068524897
217.95,-2484898.70284293,2316329.37484344,-271300.666084166
218,-2484913.09479132,2316307.96708989,-271302.262338849
218.05,-2484927.4772415,2316286.56308143,-271303.857333793
218.1,-2484941.85031973,2316265.16261922,-271305.451020919
218.15,-2484956.21389408,2316243.76576585,-271307.043436885
218.2,-2484970.56805385,2316222.37253757,-271308.634566042
218.25,-2484984.91282063,2316200.982848,-271310.224421732
218.3,-2484999.24805886,2316179.5969241,-271311.812934771
218.35,-2485013.57395025,2316158.21453299,-271313.400191272
218.4,-2485027.89040749,2316136.83579508,-271314.986152765
218.45,-2485042.19747653,2316115.46053878,-271316.570823875
218.5,-2485056.49514513,2316094.08899401,-271318.154259644
218.55,-2485070.78347411,2316072.72106289,-271319.736381846
218.6,-2485085.06245694,2316051.35670575,-271321.317229603
218.65,-2485099.33212259,2316029.99588348,-271322.896794936
218.7,-2485113.59241483,2316008.63869827,-271324.475052679
218.75,-2485127.84337263,2315987.28511052,-271326.052063879
218.8,-2485142.08503208,2315965.93514395,-271327.627795609
218.85,-2485156.3173447,2315944.58881245,-271329.202225226
218.9,-2485170.54033546,2315923.24603932,-271330.775368415
218.95,-2485184.75411806,2315901.90683342,-271332.347260377
219,-2485198.95866175,2315880.57111502,-271333.917860971
219.05,-2485213.15387777,2315859.23918145,-271335.48715673
219.1,-2485227.3399505,2315837.91073182,-271337.055191664
219.15,-2485241.51671376,2315816.58596005,-271338.621940746
219.2,-2485255.68437342,2315795.26461403,-271340.187448531
219.25,-2485269.84279255,2315773.94692343,-271341.751680078
219.3,-2485283.99200423,2315752.63282657,-271343.314608498
219.35,-2485298.1320536,2315731.32239924,-271344.876260908
219.4,-2485312.26297865,2315710.01550078,-271346.436639863
219.45,-2485326.38483052,2315688.71210421,-271347.995750191
219.5,-2485340.49751979,2315667.4122174,-271349.553580393
219.55,-2485354.60113156,2315646.11600037,-271351.110129408
219.6,-2485368.69562833,2315624.8234726,-271352.665414279
219.65,-2485382.78109639,2315603.5343944,-271354.21937035
219.7,-2485396.85749436,2315582.24892087,-271355.772066962
219.75,-2485410.92486561,2315560.96692487,-271357.323512947
219.8,-2485424.98318519,2315539.68862683,-271358.873657756
219.85,-2485439.03252578,2315518.41391541,-271360.422530888
219.9,-2485453.07280993,2315497.1428323,-271361.970095182
219.95,-2485467.10423262,2315475.8751422,-271363.516406751
220,-2485481.12662371,2315454.61105726,-271365.061424439
220.05,-2485495.14010505,2315433.35053152,-271366.605170277
220.1,-2485509.14459149,2315412.09372161,-271368.147634205
220.15,-2485523.14020254,2315390.84038772,-271369.68881385
220.2,-2485537.12683536,2315369.59064582,-271371.228690319
220.25,-2485551.10461992,2315348.34439208,-271372.767313731
220.3,-2485565.07346974,2315327.10174759,-271374.304628669
220.35,-2485579.03341125,2315305.86279576,-271375.840678705
220.4,-2485592.98454043,2315284.62732672,-271377.375434312
220.45,-2485606.92681547,2315263.39531136,-271378.908917159
220.5,-2485620.86024495,2315242.16688123,-271380.441135852
220.55,-2485634.78484912,2315220.94200231,-271381.972064293
220.6,-2485648.70051719,2315199.72084494,-271383.501713459
220.65,-2485662.60739644,2315178.50318709,-271385.030077102
220.7,-2485676.50554847,2315157.28898232,-271386.55717802
220.75,-2485690.39480031,2315136.07838056,-271388.083000397
220.8,-2485704.27523492,2315114.87129328,-271389.607529306
220.85,-2485718.1469478,2315093.66780179,-271391.130822693
220.9,-2485732.00981199,2315072.46795942,-271392.652783957
220.95,-2485745.86385144,2315051.27158054,-271394.173484122
221,-2485759.70921009,2315030.07865093,-271395.692944038
221.05,-2485773.5456926,2315008.88934802,-271397.211126562
221.1,-2485787.37338919,2314987.70363615,-271398.728036746
221.15,-2485801.19231491,2314966.52147572,-271400.243667427
221.2,-2485815.00245539,2314945.34286146,-271401.758042367
221.25,-2485828.80385947,2314924.16767866,-271403.271154434
221.3,-2485842.59645641,2314902.99603469,-271404.783023794
221.35,-2485856.38027483,2314881.82800936,-271406.293603739
221.4,-2485870.15524812,2314860.66363367,-271407.802931433
221.45,-2485883.92156106,2314839.50263719,-271409.311020586
221.5,-2485897.67898585,2314818.34523441,-271410.817852779
221.55,-2485911.42775664,2314797.1912126,-271412.323445127
221.6,-2485925.16759595,2314776.04088323,-271413.827771749
221.65,-2485938.89867355,2314754.89412909,-271415.330881619
221.7,-2485952.62092295,2314733.75088595,-271416.832739467
221.75,-2485966.33450029,2314712.61094072,-271418.333360316
221.8,-2485980.03916303,2314691.47467397,-271419.832746306
221.85,-2485993.73503531,2314670.3418955,-271421.33090678
221.9,-2486007.42201944,2314649.21279954,-271422.827845266
221.95,-2486021.10019597,2314628.08714609,-271424.323532238
222,-2486034.76962046,2314606.96489404,-271425.818024966
222.05,-2486048.43020006,2314585.84610116,-271427.311298024
222.1,-2486062.08186101,2314564.73092077,-271428.80337796
222.15,-2486075.72468973,2314543.61931602,-271430.294220885
222.2,-2486089.35868674,2314522.51110076,-271431.783864435
222.25,-2486102.98380296,2314501.40640134,-271433.272312212
222.3,-2486116.60003005,2314480.30511352,-271434.759566454
222.35,-2486130.20734422,2314459.20736084,-271436.245629923
222.4,-2486143.80575942,2314438.11319319,-271437.730491254
222.45,-2486157.39532593,2314417.02238875,-271439.214179181
222.5,-2486170.97598633,2314395.93496615,-271440.696691328
222.55,-2486184.54770999,2314374.8510434,-271442.178010299
222.6,-2486198.11052935,2314353.77059455,-271443.658188326
222.65,-2486211.66436182,2314332.69368663,-271445.137184405
222.7,-2486225.20928472,2314311.62016999,-271446.614995814
222.75,-2486238.7452314,2314290.5501139,-271448.091660118
222.8,-2486252.27222033,2314269.48348502,-271449.56716242
222.85,-2486265.79034547,2314248.42019477,-271451.041520496
222.9,-2486279.29939003,2314227.36055476,-271452.51470762
222.95,-2486292.79952701,2314206.30423253,-271453.98675809
223,-2486306.2906051,2314185.25138035,-271455.457635523
223.05,-2486319.77268992,2314164.20186002,-271456.92736924
223.1,-2486333.24576734,2314143.15576872,-271458.395982166
223.15,-2486346.70985639,2314122.11309909,-271459.863424611
223.2,-2486360.16490408,2314101.07394037,-271461.32976454
223.25,-2486373.61091304,2314080.03818171,-271462.79496363
223.3,-2486387.04788009,2314059.00579012,-271464.259038479
223.35,-2486400.47587276,2314037.97667468,-271465.72200422
223.4,-2486413.89474875,2314016.95115614,-271467.183831737
223.45,-2486427.30465896,2313995.92892482,-271468.644537964
223.5,-2486440.7054655,2313974.91018462,-271470.104130773
223.55,-2486454.09731293,2313953.89471191,-271471.562637543
223.6,-2486467.48010444,2313932.88255777,-271473.020024806
223.65,-2486480.85379003,2313911.87389209,-271474.47628492
223.7,-2486494.21844423,2313890.86858941,-271475.931405089
223.75,-2486507.57401006,2313869.86665348,-271477.385434341
223.8,-2486520.92059097,2313848.86793914,-271478.838352577
223.85,-2486534.25808885,2313827.8725594,-271480.290130779
223.9,-2486547.58649684,2313806.88062975,-271481.740867545
223.95,-2486560.9058401,2313785.89214909,-271483.190496745
224,-2486574.21615687,2313764.90696172,-271484.6390201
224.05,-2486587.51744306,2313743.9250337,-271486.086419334
224.1,-2486600.80963919,2313722.94642967,-271487.532736871
224.15,-2486614.092747,2313701.97122421,-271488.977939886
224.2,-2486627.36678489,2313680.99944077,-271490.422015037
224.25,-2486640.63188836,2313660.03092059,-271491.865025332
224.3,-2486653.8879495,2313639.06567244,-271493.306920791
224.35,-2486667.13499313,2313618.10369234,-271494.747755529
224.4,-2486680.37291078,2313597.14519153,-271496.18747995
224.45,-2486693.60182504,2313576.19001585,-271497.626073631
224.5,-2486706.82172699,2313555.23811856,-271499.063547704
224.55,-2486720.0327024,2313534.28945691,-271500.499955457
224.6,-2486733.23465376,2313513.34411136,-271501.935249107
224.65,-2486746.42756855,2313492.4021022,-271503.369478973
224.7,-2486759.61151326,2313471.46342041,-271504.802587554
224.75,-2486772.78648411,2313450.52805233,-271506.234537921
224.8,-2486785.95244567,2313429.59597815,-271507.665385143
224.85,-2486799.10955045,2313408.66703173,-271509.095135725
224.9,-2486812.25764125,2313387.74150425,-271510.523791764
224.95,-2486825.39687138,2313366.81923052,-271511.951352321
225,-2486838.52714526,2313345.90035318,-271513.377800719
225.05,-2486851.64851306,2313324.98471561,-271514.803137856
225.1,-2486864.76100487,2313304.07229257,-271516.22734293
225.15,-2486877.86455948,2313283.16319109,-271517.650445854
225.2,-2486890.95931715,2313262.25727036,-271519.072447968
225.25,-2486904.04514286,2313241.35476387,-271520.493303089
225.3,-2486917.12220106,2313220.45540935,-271521.913039933
225.35,-2486930.19033556,2313199.55940199,-271523.331655126
225.4,-2486943.24974704,2313178.66652039,-271524.749158223
225.45,-2486956.30025989,2313157.77704016,-271526.165564655
225.5,-2486969.34200849,2313136.89083546,-271527.580803088
225.55,-2486982.37498137,2313116.00790021,-271528.994912922
225.6,-2486995.39916358,2313095.12818226,-271530.407897986
225.65,-2487008.4146142,2313074.25163159,-271531.819730784
225.7,-2487021.42134556,2313053.37834813,-271533.230436683
225.75,-2487034.41929707,2313032.50843365,-271534.640024326
225.8,-2487047.40853085,2313011.64178612,-271536.048463286
225.85,-2487060.38917018,2312990.77825721,-271537.455785066
225.9,-2487073.36114821,2312969.91792664,-271538.861970901
225.95,-2487086.32434952,2312949.06093338,-271540.267002756
226,-2487099.27892578,2312928.20721472,-271541.670890715
226.05,-2487112.22484439,2312907.35679357,-271543.073648574
226.1,-2487125.16218549,2312886.50954198,-271544.475268641
226.15,-2487138.09089152,2312865.66548609,-271545.875728258
226.2,-2487151.0109717,2312844.82473693,-271547.275059385
226.25,-2487163.92254252,2312823.98716827,-271548.673253924
226.3,-2487176.82548328,2312803.15298696,-271550.070270997
226.35,-2487189.71989812,2312782.32190975,-271551.466141672
226.4,-2487202.60575163,2312761.49408925,-271552.860883721
226.45,-2487215.4830496,2312740.66947991,-271554.254449454
226.5,-2487228.35181964,2312719.8481415,-271555.646876377
226.55,-2487241.21213978,2312699.03006394,-271557.038160076
226.6,-2487254.06390246,2312678.21524058,-271558.428277245
226.65,-2487266.90716301,2312657.4036142,-271559.817246033
226.7,-2487279.74203801,2312636.59507995,-271561.205086034
226.75,-2487292.56835977,2312615.78989372,-271562.591754998
226.8,-2487305.38628252,2312594.98796532,-271563.977262566
226.85,-2487318.19572434,2312574.18923636,-271565.361601835
226.9,-2487330.99673292,2312553.39370921,-271566.744820424
226.95,-2487343.7892789,2312532.601332,-271568.126870003
227,-2487356.57347927,2312511.81210221,-271569.507819222
227.05,-2487369.34924814,2312491.02618674,-271570.887586068
227.1,-2487382.11659234,2312470.24347918,-271572.266215771
227.15,-2487394.87553524,2312449.46394816,-271573.643692305
227.2,-2487407.62609331,2312428.68753429,-271575.020029896
227.25,-2487420.36828018,2312407.91430812,-271576.395238541
227.3,-2487433.10212862,2312387.14425544,-271577.769305764
227.35,-2487445.8274975,2312366.37752858,-271579.142239592
227.4,-2487458.54456959,2312345.61382479,-271580.51402714
227.45,-2487471.25323159,2312324.85335336,-271581.884684997
227.5,-2487483.95357672,2312304.09596265,-271583.254224489
227.55,-2487496.64551427,2312283.34190808,-271584.622648189
227.6,-2487509.32906232,2312262.59100546,-271585.9899337
227.65,-2487522.00426562,2312241.84328831,-271587.35610644
227.7,-2487534.67115032,2312221.09862005,-271588.721158238
227.75,-2487547.32966088,2312200.35708867,-271590.085107239
227.8,-2487559.97979213,2312179.6187914,-271591.447912127
227.85,-2487572.62157103,2312158.88372654,-271592.809599908
227.9,-2487585.25493304,2312138.15181916,-271594.170189063
227.95,-2487597.88003502,2312117.42288786,-271595.529690063
228,-2487610.49670509,2312096.69721734,-271596.888072767
228.05,-2487623.10500324,2312075.97473194,-271598.245361309
228.1,-2487635.70490592,2312055.25543892,-271599.601569024
228.15,-2487648.29648952,2312034.53921104,-271600.956671773
228.2,-2487660.87969053,2312013.82608352,-271602.310675064
228.25,-2487673.45448753,2311993.11604186,-271603.663609905
228.3,-2487686.02090628,2311972.40921113,-271605.015479106
228.35,-2487698.578918,2311951.7055355,-271606.36626938
228.4,-2487711.12848833,2311931.00505777,-271607.715984242
228.45,-2487723.6697536,2311910.30758015,-271609.064618111
228.5,-2487736.20253816,2311889.61321351,-271610.412189212
228.55,-2487748.72695953,2311868.92196973,-271611.758697356
228.6,-2487761.24295753,2311848.2339452,-271613.104151264
228.65,-2487773.75047976,2311827.54903547,-271614.448533028
228.7,-2487786.24956978,2311806.86718426,-271615.791858652
228.75,-2487798.74023506,2311786.18843893,-271617.134150737
228.8,-2487811.22248337,2311765.51277039,-271618.475417997
228.85,-2487823.69621621,2311744.84033305,-271619.815612564
228.9,-2487836.16150372,2311724.1709977,-271621.154767279
228.95,-2487848.61833538,2311703.5047477,-271622.492884681
229,-2487861.06671731,2311682.84156362,-271623.829983295
229.05,-2487873.50661148,2311662.1814474,-271625.16606006
229.1,-2487885.93794336,2311641.52454736,-271626.501065679
229.15,-2487898.36078816,2311620.87076944,-271627.835060246
229.2,-2487910.77515885,2311600.22002641,-271629.168041783
229.25,-2487923.18100051,2311579.57235095,-271630.500004431
229.3,-2487935.57829998,2311558.92781783,-271631.830972487
229.35,-2487947.96709314,2311538.28639485,-271633.160933716
229.4,-2487960.34730885,2311517.64813372,-271634.489883532
229.45,-2487972.71903906,2311497.01285232,-271635.817814755
229.5,-2487985.08221446,2311476.38062136,-271637.144740683
229.55,-2487997.43680542,2311455.75146797,-271638.470676598
229.6,-2488009.78284609,2311435.12543248,-271639.795607018
229.65,-2488022.1202557,2311414.50257745,-271641.119542508
229.7,-2488034.44908654,2311393.88277168,-271642.44248368
229.75,-2488046.76941596,2311373.26589066,-271643.764418887
229.8,-2488059.08105784,2311352.65220343,-271645.085363
229.85,-2488071.38415492,2311332.04154944,-271646.405328066
229.9,-2488083.67855919,2311311.43416658,-271647.72427721
229.95,-2488095.96445114,2311290.82968726,-271649.042222803
230,-2488108.24166462,2311270.22834461,-271650.359185365
230.05,-2488120.51026055,2311249.63000364,-271651.675176786
230.1,-2488132.77021957,2311229.03478727,-271652.99019233
